well_id_384,well_id_96,well_id_96_no0,plate_id,96_row,96_col,kk_strain_id,F1,parent,anc,env,kk_pop_id,kk_well_id,cells_t1,test_t1,cells_t2,test_t2
J10,E05,E5,plate4,E,05,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,9993,2881,8473,3852
J11,E06,E6,plate3,E,06,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8960,3123,9602,5635
J12,E06,E6,plate4,E,06,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,7195,2687,6413,3367
J13,E07,E7,plate3,E,07,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,10834,3625,9688,5707
J14,E07,E7,plate4,E,07,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10469,3161,9070,4732
J15,E08,E8,plate3,E,08,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9895,3306,8296,4132
J16,E08,E8,plate4,E,08,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,8498,2323,10011,5259
J17,E09,E9,plate3,E,09,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8892,3361,8557,5313
J18,E09,E9,plate4,E,09,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,7803,2538,8821,4655
J19,E10,E10,plate3,E,10,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8432,2726,7379,3698
J20,E10,E10,plate4,E,10,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,5234,1972,7535,5416
J21,E11,E11,plate3,E,11,MATalpha,0,1,1,env3,MATalpha,MATalpha,5275,1615,8726,5317
J22,E11,E11,plate4,E,11,MATalpha,0,1,1,env3,MATalpha,MATalpha,5587,1661,6722,4130
J23,E12,E12,plate3,E,12,MATalpha,0,1,1,env3,MATalpha,MATalpha,6770,2148,8538,5201
J24,E12,E12,plate4,E,12,MATalpha,0,1,1,env3,MATalpha,MATalpha,7424,2325,8893,5227
K01,F01,F1,plate1,F,01,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,16975,7853,13674,8121
K02,F01,F1,plate2,F,01,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,18568,10899,15222,13007
K03,F02,F2,plate1,F,02,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,17429,7907,12125,8006
K04,F02,F2,plate2,F,02,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10327,3726,11156,5950
K05,F03,F3,plate1,F,03,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,12381,4535,11677,6246
K06,F03,F3,plate2,F,03,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10676,5148,11086,7870
K07,F04,F4,plate1,F,04,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10517,4621,9073,5530
K08,F04,F4,plate2,F,04,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,11943,4190,11868,7395
K09,F05,F5,plate1,F,05,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9862,5985,10323,8375
K10,F05,F5,plate2,F,05,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,17388,5524,11517,5662
K11,F06,F6,plate1,F,06,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,11145,4078,10110,5460
K12,F06,F6,plate2,F,06,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10721,4232,10191,6692
K13,F07,F7,plate1,F,07,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,13458,7231,11777,9150
K14,F07,F7,plate2,F,07,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,12992,5303,11152,7508
K15,F08,F8,plate1,F,08,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,15668,6973,12037,8005
K16,F08,F8,plate2,F,08,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,11728,4094,10169,5782
K17,F09,F9,plate1,F,09,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10282,4274,8981,5575
K18,F09,F9,plate2,F,09,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,9856,3423,9912,5347
K19,F10,F10,plate1,F,10,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,9147,4167,11142,7906
K20,F10,F10,plate2,F,10,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,11572,3955,10141,5876
K21,F11,F11,plate1,F,11,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,12404,3296,9021,4128
K22,F11,F11,plate2,F,11,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,10589,2155,7711,2914
K23,F12,F12,plate1,F,12,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,14095,3878,10351,4769
K24,F12,F12,plate2,F,12,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,11870,2006,8495,2806
L01,F01,F1,plate3,F,01,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,15278,7155,12466,9462
L02,F01,F1,plate4,F,01,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,15866,5466,11843,6439
L03,F02,F2,plate3,F,02,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,10240,4803,9974,6840
L04,F02,F2,plate4,F,02,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,8830,2764,8026,3761
L05,F03,F3,plate3,F,03,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,11455,4455,10633,6706
L06,F03,F3,plate4,F,03,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,8518,2647,7315,3700
L07,F04,F4,plate3,F,04,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,9427,3915,8639,5477
L08,F04,F4,plate4,F,04,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8300,2509,8524,4808
L09,F05,F5,plate3,F,05,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10233,5442,10779,8658
L10,F05,F5,plate4,F,05,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,10817,3233,9200,4538
L11,F06,F6,plate3,F,06,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8333,2909,9292,5435
L12,F06,F6,plate4,F,06,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8931,4503,9899,7846
L13,F07,F7,plate3,F,07,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8140,2340,7678,3422
L14,F07,F7,plate4,F,07,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,6999,2298,7535,4046
L15,F08,F8,plate3,F,08,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9443,3720,7553,4101
L16,F08,F8,plate4,F,08,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,7869,2171,7010,2830
L17,F09,F9,plate3,F,09,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9010,2918,10442,5866
L18,F09,F9,plate4,F,09,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,8831,2044,7057,2854
L19,F10,F10,plate3,F,10,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10897,3153,8552,3876
L20,F10,F10,plate4,F,10,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,9317,3115,7120,4064
L21,F11,F11,plate3,F,11,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,9874,1615,7369,2467
L22,F11,F11,plate4,F,11,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,17,3,22,10
L23,F12,F12,plate3,F,12,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,9017,1315,8193,2326
L24,F12,F12,plate4,F,12,G03_a1.1_B12_1,0,1,0,env3,a1.1_B12,B12,22,3,26,8
M01,G01,G1,plate1,G,01,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,25000,21656,17458,17086
M02,G01,G1,plate2,G,01,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,18298,7484,15136,9799
M03,G02,G2,plate1,G,02,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,14929,6514,12716,8450
M04,G02,G2,plate2,G,02,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,12021,6255,13158,10041
M05,G03,G3,plate1,G,03,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,13100,4862,12296,6687
M06,G03,G3,plate2,G,03,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,15962,5686,12298,7184
M07,G04,G4,plate1,G,04,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,11635,4845,9400,5558
M08,G04,G4,plate2,G,04,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,14488,4814,12038,6834
M09,G05,G5,plate1,G,05,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,11951,5691,10895,7772
M10,G05,G5,plate2,G,05,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,12925,4628,10715,5835
M11,G06,G6,plate1,G,06,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,9311,3237,9636,4647
M12,G06,G6,plate2,G,06,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,11802,5195,11676,8400
M13,G07,G7,plate1,G,07,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,7947,3101,10712,6477
M14,G07,G7,plate2,G,07,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,12459,6560,12641,10172
M15,G08,G8,plate1,G,08,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,8767,3391,10564,6024
M16,G08,G8,plate2,G,08,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,9242,3683,11607,7295
M17,G09,G9,plate1,G,09,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,11125,5529,11782,8876
M18,G09,G9,plate2,G,09,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8515,3043,10532,6086
M19,G10,G10,plate1,G,10,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,16297,9529,12728,10412
M20,G10,G10,plate2,G,10,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,13819,5786,11694,7177
M21,G11,G11,plate1,G,11,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,8768,3240,9870,6369
M22,G11,G11,plate2,G,11,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,9610,2936,8486,4858
M23,G12,G12,plate1,G,12,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,7408,2290,9365,5249
M24,G12,G12,plate2,G,12,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,8950,2474,8590,4606
N01,G01,G1,plate3,G,01,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10025,5030,10647,7563
N02,G01,G1,plate4,G,01,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,11074,3907,10376,5381
N03,G02,G2,plate3,G,02,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,8612,4566,11845,9325
N04,G02,G2,plate4,G,02,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10998,4256,8002,4962
N05,G03,G3,plate3,G,03,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,10236,5393,12451,9635
N06,G03,G3,plate4,G,03,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10427,4251,9245,5697
N07,G04,G4,plate3,G,04,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,7338,2855,8538,5040
N08,G04,G4,plate4,G,04,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,8918,2513,9298,4757
N09,G05,G5,plate3,G,05,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,6489,3840,10422,8895
N10,G05,G5,plate4,G,05,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,9086,2973,10182,5897
N11,G06,G6,plate3,G,06,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,17653,5775,8773,4515
N12,G06,G6,plate4,G,06,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8055,3912,8804,6784
N13,G07,G7,plate3,G,07,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,9191,2840,9376,5278
N14,G07,G7,plate4,G,07,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10005,2584,8303,3650
N15,G08,G8,plate3,G,08,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,6910,2340,9521,4826
N16,G08,G8,plate4,G,08,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,10176,2986,7907,3222
N17,G09,G9,plate3,G,09,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8162,3320,8477,5579
N18,G09,G9,plate4,G,09,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,7842,2201,7946,3559
N19,G10,G10,plate3,G,10,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,11904,8389,14706,14091
N20,G10,G10,plate4,G,10,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,8302,2410,8335,3808
N21,G11,G11,plate3,G,11,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,6030,1527,9097,4973
N22,G11,G11,plate4,G,11,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,8,1,33,16
N23,G12,G12,plate3,G,12,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,7871,2192,8412,4714
N24,G12,G12,plate4,G,12,B04_a1.1_A02_1,0,1,0,env3,a1.1_A02,A02,6893,1278,6396,2693
O01,H01,H1,plate1,H,01,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,23216,13205,14792,11407
O02,H01,H1,plate2,H,01,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,21887,10355,17372,10307
O03,H02,H2,plate1,H,02,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,19161,8623,14276,9015
O04,H02,H2,plate2,H,02,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,15361,7667,14964,10058
O05,H03,H3,plate1,H,03,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,18358,7769,14187,9373
O06,H03,H3,plate2,H,03,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,14577,6254,16082,9969
O07,H04,H4,plate1,H,04,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,13006,4962,12037,7247
O08,H04,H4,plate2,H,04,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,12950,6687,13674,10023
O09,H05,H5,plate1,H,05,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,14155,7615,11867,9014
O10,H05,H5,plate2,H,05,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,22521,8696,15996,10485
O11,H06,H6,plate1,H,06,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,13266,5143,12900,7884
O12,H06,H6,plate2,H,06,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,12370,6106,12728,8985
O13,H07,H7,plate1,H,07,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,13934,5751,11254,6292
O14,H07,H7,plate2,H,07,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,10007,5112,14620,11508
O15,H08,H8,plate1,H,08,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,17060,7242,12814,8641
O16,H08,H8,plate2,H,08,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,14258,6680,12898,8284
O17,H09,H9,plate1,H,09,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,12917,6730,13502,9656
O18,H09,H9,plate2,H,09,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,17302,7581,13760,9520
O19,H10,H10,plate1,H,10,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,11702,6603,13932,10654
O20,H10,H10,plate2,H,10,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,14867,5665,13239,8699
O21,H11,H11,plate1,H,11,BLANK,0,1,0,env3,BLANK,BLANK,15855,15764,15824,15717
O22,H11,H11,plate2,H,11,BLANK,0,1,0,env3,BLANK,BLANK,18516,18424,15996,15898
O23,H12,H12,plate1,H,12,BLANK,0,1,0,env3,BLANK,BLANK,15432,15342,18490,18376
O24,H12,H12,plate2,H,12,BLANK,0,1,0,env3,BLANK,BLANK,19208,19117,16684,16567
P01,H01,H1,plate3,H,01,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,12374,5899,9396,6774
P02,H01,H1,plate4,H,01,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,15823,6096,22102,13717
P03,H02,H2,plate3,H,02,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,8328,4314,20210,14666
P04,H02,H2,plate4,H,02,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,18592,7686,13502,7375
P05,H03,H3,plate3,H,03,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,12289,5055,10638,6126
P06,H03,H3,plate4,H,03,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,14916,7282,9986,7493
P07,H04,H4,plate3,H,04,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,11238,4631,10649,7878
P08,H04,H4,plate4,H,04,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,12842,4009,10075,4938
P09,H05,H5,plate3,H,05,B04_a1.1_A02_1,1,0,0,env3,a1.1_A02,A02,9237,3984,9585,6321
P10,H05,H5,plate4,H,05,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,14106,4308,8959,4694
P11,H06,H6,plate3,H,06,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,11586,4412,9454,5639
P12,H06,H6,plate4,H,06,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9492,2908,9041,4025
P13,H07,H7,plate3,H,07,A04_a3_G12_1,1,0,0,env3,a3_G12,G12,13216,4848,10114,5128
P14,H07,H7,plate4,H,07,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,10748,2961,8375,3990
P15,H08,H8,plate3,H,08,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,8503,2716,9872,4772
P16,H08,H8,plate4,H,08,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,13019,5140,9270,5799
P17,H09,H9,plate3,H,09,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,7806,3217,9785,5932
P18,H09,H9,plate4,H,09,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,10250,3406,11066,5827
P19,H10,H10,plate3,H,10,A06_a3_H07_1,1,0,0,env3,a3_H07,H07,9399,4381,9530,6412
P20,H10,H10,plate4,H,10,G03_a1.1_B12_1,1,0,0,env3,a1.1_B12,B12,9261,3151,9126,4561
P21,H11,H11,plate3,H,11,BLANK,0,1,0,env3,BLANK,BLANK,12258,12196,15566,15481
P22,H11,H11,plate4,H,11,BLANK,0,1,0,env3,BLANK,BLANK,13131,13040,15308,15220
P23,H12,H12,plate3,H,12,BLANK,0,1,0,env3,BLANK,BLANK,18634,18539,16598,16498
P24,H12,H12,plate4,H,12,BLANK,0,1,0,env3,BLANK,BLANK,18056,17957,16856,16744
