Name	Statistic	Cells
Specimen_001_D4_D04_062.fcs		10335
Specimen_001_D4_D04_062.fcs/mCherry	88.6	9153
Specimen_001_D5_D05_063.fcs		9228
Specimen_001_D5_D05_063.fcs/mCherry	55.8	5149
Specimen_001_D6_D06_064.fcs		9750
Specimen_001_D6_D06_064.fcs/mCherry	57.9	5647
Specimen_001_D7_D07_065.fcs		9536
Specimen_001_D7_D07_065.fcs/mCherry	62.9	5994
Specimen_001_D8_D08_066.fcs		10465
Specimen_001_D8_D08_066.fcs/mCherry	61.5	6437
Specimen_001_D9_D09_067.fcs		8959
Specimen_001_D9_D09_067.fcs/mCherry	72.5	6494
Specimen_001_D10_D10_068.fcs		10010
Specimen_001_D10_D10_068.fcs/mCherry	69.8	6985
Specimen_001_D11_D11_069.fcs		9996
Specimen_001_D11_D11_069.fcs/mCherry	97.7	9770
Specimen_001_D12_D12_070.fcs		9425
Specimen_001_D12_D12_070.fcs/mCherry	98	9233
Specimen_001_D13_D13_071.fcs		10205
Specimen_001_D13_D13_071.fcs/mCherry	98.2	10019
Specimen_001_D14_D14_072.fcs		10979
Specimen_001_D14_D14_072.fcs/mCherry	98.1	10767
Specimen_001_D15_D15_073.fcs		8164
Specimen_001_D15_D15_073.fcs/mCherry	69.8	5695
Specimen_001_D16_D16_074.fcs		9353
Specimen_001_D16_D16_074.fcs/mCherry	69.2	6468
Specimen_001_D17_D17_075.fcs		7915
Specimen_001_D17_D17_075.fcs/mCherry	64.9	5137
Specimen_001_D18_D18_076.fcs		9480
Specimen_001_D18_D18_076.fcs/mCherry	60.1	5697
Specimen_001_D19_D19_077.fcs		6442
Specimen_001_D19_D19_077.fcs/mCherry	54.7	3523
Specimen_001_D20_D20_078.fcs		10164
Specimen_001_D20_D20_078.fcs/mCherry	54.2	5511
Specimen_001_D21_D21_079.fcs		8713
Specimen_001_D21_D21_079.fcs/mCherry	89.9	7831
Specimen_001_D22_D22_080.fcs		10660
Specimen_001_D22_D22_080.fcs/mCherry	86.5	9220
Specimen_001_E3_E03_081.fcs		3525
Specimen_001_E3_E03_081.fcs/mCherry	65.5	2308
Specimen_001_E4_E04_082.fcs		3043
Specimen_001_E4_E04_082.fcs/mCherry	54.9	1670
Specimen_001_E5_E05_083.fcs		3332
Specimen_001_E5_E05_083.fcs/mCherry	44.7	1489
Specimen_001_E6_E06_084.fcs		3325
Specimen_001_E6_E06_084.fcs/mCherry	31.7	1055
Specimen_001_E7_E07_085.fcs		4298
Specimen_001_E7_E07_085.fcs/mCherry	42.2	1812
Specimen_001_E8_E08_086.fcs		4267
Specimen_001_E8_E08_086.fcs/mCherry	36.2	1545
Specimen_001_E9_E09_087.fcs		3406
Specimen_001_E9_E09_087.fcs/mCherry	78.1	2659
Specimen_001_E10_E10_088.fcs		3327
Specimen_001_E10_E10_088.fcs/mCherry	77.1	2566
Specimen_001_E11_E11_089.fcs		3173
Specimen_001_E11_E11_089.fcs/mCherry	87.1	2763
Specimen_001_E12_E12_090.fcs		2927
Specimen_001_E12_E12_090.fcs/mCherry	87.1	2549
Specimen_001_E13_E13_091.fcs		3770
Specimen_001_E13_E13_091.fcs/mCherry	87.1	3282
Specimen_001_E14_E14_092.fcs		2138
Specimen_001_E14_E14_092.fcs/mCherry	86.3	1846
Specimen_001_E15_E15_093.fcs		3858
Specimen_001_E15_E15_093.fcs/mCherry	81.3	3138
Specimen_001_E16_E16_094.fcs		3092
Specimen_001_E16_E16_094.fcs/mCherry	80	2474
Specimen_001_E17_E17_095.fcs		4666
Specimen_001_E17_E17_095.fcs/mCherry	43.4	2027
Specimen_001_E18_E18_096.fcs		4364
Specimen_001_E18_E18_096.fcs/mCherry	38.4	1677
Specimen_001_E19_E19_097.fcs		3535
Specimen_001_E19_E19_097.fcs/mCherry	37.1	1312
Specimen_001_E20_E20_098.fcs		3007
Specimen_001_E20_E20_098.fcs/mCherry	33.5	1007
Specimen_001_E21_E21_099.fcs		4519
Specimen_001_E21_E21_099.fcs/mCherry	66.9	3025
Specimen_001_E22_E22_100.fcs		2731
Specimen_001_E22_E22_100.fcs/mCherry	60.7	1657
Specimen_001_F3_F03_101.fcs		8889
Specimen_001_F3_F03_101.fcs/mCherry	58.1	5164
Specimen_001_F4_F04_102.fcs		9148
Specimen_001_F4_F04_102.fcs/mCherry	56.8	5193
Specimen_001_F5_F05_103.fcs		8609
Specimen_001_F5_F05_103.fcs/mCherry	56.2	4835
Specimen_001_F6_F06_104.fcs		8518
Specimen_001_F6_F06_104.fcs/mCherry	55	4684
Specimen_001_F7_F07_105.fcs		8212
Specimen_001_F7_F07_105.fcs/mCherry	54.2	4448
Specimen_001_F8_F08_106.fcs		7667
Specimen_001_F8_F08_106.fcs/mCherry	49.8	3818
Specimen_001_F9_F09_107.fcs		8314
Specimen_001_F9_F09_107.fcs/mCherry	85.4	7099
Specimen_001_F10_F10_108.fcs		9479
Specimen_001_F10_F10_108.fcs/mCherry	84.8	8038
Specimen_001_F11_F11_109.fcs		6824
Specimen_001_F11_F11_109.fcs/mCherry	65.4	4464
Specimen_001_F12_F12_110.fcs		9705
Specimen_001_F12_F12_110.fcs/mCherry	74.6	7237
Specimen_001_F13_F13_111.fcs		8854
Specimen_001_F13_F13_111.fcs/mCherry	69.7	6174
Specimen_001_F14_F14_112.fcs		8623
Specimen_001_F14_F14_112.fcs/mCherry	68.4	5899
Specimen_001_F15_F15_113.fcs		8306
Specimen_001_F15_F15_113.fcs/mCherry	83.2	6908
Specimen_001_F16_F16_114.fcs		9351
Specimen_001_F16_F16_114.fcs/mCherry	81.5	7618
Specimen_001_F17_F17_115.fcs		8442
Specimen_001_F17_F17_115.fcs/mCherry	56.4	4761
Specimen_001_F18_F18_116.fcs		9938
Specimen_001_F18_F18_116.fcs/mCherry	56	5564
Specimen_001_F19_F19_117.fcs		7466
Specimen_001_F19_F19_117.fcs/mCherry	54.5	4068
Specimen_001_F20_F20_118.fcs		8802
Specimen_001_F20_F20_118.fcs/mCherry	51.3	4515
Specimen_001_F21_F21_119.fcs		8767
Specimen_001_F21_F21_119.fcs/mCherry	58.4	5117
Specimen_001_F22_F22_120.fcs		9554
Specimen_001_F22_F22_120.fcs/mCherry	55	5256
Specimen_001_G3_G03_121.fcs		4325
Specimen_001_G3_G03_121.fcs/mCherry	62.7	2712
Specimen_001_G4_G04_122.fcs		3352
Specimen_001_G4_G04_122.fcs/mCherry	58	1944
Specimen_001_G5_G05_123.fcs		4341
Specimen_001_G5_G05_123.fcs/mCherry	41.2	1789
Specimen_001_G6_G06_124.fcs		3926
Specimen_001_G6_G06_124.fcs/mCherry	35.7	1401
Specimen_001_G7_G07_125.fcs		2786
Specimen_001_G7_G07_125.fcs/mCherry	71.6	1996
Specimen_001_G8_G08_126.fcs		1917
Specimen_001_G8_G08_126.fcs/mCherry	68.9	1321
Specimen_001_G9_G09_127.fcs		3846
Specimen_001_G9_G09_127.fcs/mCherry	60.1	2310
Specimen_001_G10_G10_128.fcs		2925
Specimen_001_G10_G10_128.fcs/mCherry	54.7	1600
Specimen_001_G11_G11_129.fcs		4689
Specimen_001_G11_G11_129.fcs/mCherry	58.3	2736
Specimen_001_G12_G12_130.fcs		3650
Specimen_001_G12_G12_130.fcs/mCherry	50.7	1851
Specimen_001_G13_G13_131.fcs		4162
Specimen_001_G13_G13_131.fcs/mCherry	57.5	2392
Specimen_001_G14_G14_132.fcs		3417
Specimen_001_G14_G14_132.fcs/mCherry	53	1811
Specimen_001_G15_G15_133.fcs		2995
Specimen_001_G15_G15_133.fcs/mCherry	58.2	1743
Specimen_001_G16_G16_134.fcs		3019
Specimen_001_G16_G16_134.fcs/mCherry	54.4	1643
Specimen_001_G17_G17_135.fcs		3177
Specimen_001_G17_G17_135.fcs/mCherry	73.9	2348
Specimen_001_G18_G18_136.fcs		3520
Specimen_001_G18_G18_136.fcs/mCherry	74.5	2621
Specimen_001_G19_G19_137.fcs		5048
Specimen_001_G19_G19_137.fcs/mCherry	45.8	2310
Specimen_001_G20_G20_138.fcs		3654
Specimen_001_G20_G20_138.fcs/mCherry	37.9	1386
Specimen_001_G21_G21_139.fcs		4171
Specimen_001_G21_G21_139.fcs/mCherry	61.4	2560
Specimen_001_G22_G22_140.fcs		4062
Specimen_001_G22_G22_140.fcs/mCherry	56	2274
Specimen_001_H3_H03_141.fcs		9295
Specimen_001_H3_H03_141.fcs/mCherry	72.3	6718
Specimen_001_H4_H04_142.fcs		9425
Specimen_001_H4_H04_142.fcs/mCherry	72.4	6821
Specimen_001_H5_H05_143.fcs		8077
Specimen_001_H5_H05_143.fcs/mCherry	53.2	4293
Specimen_001_H6_H06_144.fcs		8295
Specimen_001_H6_H06_144.fcs/mCherry	53.1	4402
Specimen_001_H7_H07_145.fcs		7551
Specimen_001_H7_H07_145.fcs/mCherry	67.1	5063
Specimen_001_H8_H08_146.fcs		9024
Specimen_001_H8_H08_146.fcs/mCherry	66.8	6025
Specimen_001_H9_H09_147.fcs		9295
Specimen_001_H9_H09_147.fcs/mCherry	68.1	6329
Specimen_001_H10_H10_148.fcs		10075
Specimen_001_H10_H10_148.fcs/mCherry	67.3	6785
Specimen_001_H11_H11_149.fcs		7527
Specimen_001_H11_H11_149.fcs/mCherry	45.3	3406
Specimen_001_H12_H12_150.fcs		9360
Specimen_001_H12_H12_150.fcs/mCherry	58.4	5465
Specimen_001_H13_H13_151.fcs		8643
Specimen_001_H13_H13_151.fcs/mCherry	59.5	5140
Specimen_001_H14_H14_152.fcs		8545
Specimen_001_H14_H14_152.fcs/mCherry	55.7	4757
Specimen_001_H15_H15_153.fcs		8109
Specimen_001_H15_H15_153.fcs/mCherry	70.4	5710
Specimen_001_H16_H16_154.fcs		8893
Specimen_001_H16_H16_154.fcs/mCherry	63.4	5640
Specimen_001_H17_H17_155.fcs		9158
Specimen_001_H17_H17_155.fcs/mCherry	71	6504
Specimen_001_H18_H18_156.fcs		9149
Specimen_001_H18_H18_156.fcs/mCherry	68.1	6231
Specimen_001_H19_H19_157.fcs		8635
Specimen_001_H19_H19_157.fcs/mCherry	61.7	5332
Specimen_001_H20_H20_158.fcs		8645
Specimen_001_H20_H20_158.fcs/mCherry	54.7	4728
Specimen_001_H21_H21_159.fcs		9230
Specimen_001_H21_H21_159.fcs/mCherry	67.7	6253
Specimen_001_H22_H22_160.fcs		10235
Specimen_001_H22_H22_160.fcs/mCherry	62.7	6413
Specimen_001_I3_I03_161.fcs		3179
Specimen_001_I3_I03_161.fcs/mCherry	91.6	2911
Specimen_001_I4_I04_162.fcs		3348
Specimen_001_I4_I04_162.fcs/mCherry	93.6	3134
Specimen_001_I5_I05_163.fcs		3986
Specimen_001_I5_I05_163.fcs/mCherry	55.5	2211
Specimen_001_I6_I06_164.fcs		3050
Specimen_001_I6_I06_164.fcs/mCherry	47.6	1451
Specimen_001_I7_I07_165.fcs		4460
Specimen_001_I7_I07_165.fcs/mCherry	48.1	2145
Specimen_001_I8_I08_166.fcs		3781
Specimen_001_I8_I08_166.fcs/mCherry	38.2	1445
Specimen_001_I9_I09_167.fcs		3821
Specimen_001_I9_I09_167.fcs/mCherry	64.3	2456
Specimen_001_I10_I10_168.fcs		2971
Specimen_001_I10_I10_168.fcs/mCherry	56.2	1671
Specimen_001_I11_I11_169.fcs		3759
Specimen_001_I11_I11_169.fcs/mCherry	86.7	3260
Specimen_001_I12_I12_170.fcs		2798
Specimen_001_I12_I12_170.fcs/mCherry	86.9	2432
Specimen_001_I13_I13_171.fcs		3591
Specimen_001_I13_I13_171.fcs/mCherry	88.8	3190
Specimen_001_I14_I14_172.fcs		3091
Specimen_001_I14_I14_172.fcs/mCherry	87	2689
Specimen_001_I15_I15_173.fcs		2743
Specimen_001_I15_I15_173.fcs/mCherry	64.2	1760
Specimen_001_I16_I16_174.fcs		3684
Specimen_001_I16_I16_174.fcs/mCherry	63.6	2343
Specimen_001_I17_I17_175.fcs		4228
Specimen_001_I17_I17_175.fcs/mCherry	45.8	1935
Specimen_001_I18_I18_176.fcs		3453
Specimen_001_I18_I18_176.fcs/mCherry	41.2	1424
Specimen_001_I19_I19_177.fcs		3850
Specimen_001_I19_I19_177.fcs/mCherry	58.1	2235
Specimen_001_I20_I20_178.fcs		3894
Specimen_001_I20_I20_178.fcs/mCherry	57.2	2229
Specimen_001_I21_I21_179.fcs		2796
Specimen_001_I21_I21_179.fcs/mCherry	91.4	2555
Specimen_001_I22_I22_180.fcs		3200
Specimen_001_I22_I22_180.fcs/mCherry	93.9	3005
Specimen_001_J3_J03_181.fcs		8350
Specimen_001_J3_J03_181.fcs/mCherry	88.5	7391
Specimen_001_J4_J04_182.fcs		8489
Specimen_001_J4_J04_182.fcs/mCherry	89	7552
Specimen_001_J5_J05_183.fcs		8356
Specimen_001_J5_J05_183.fcs/mCherry	62.4	5214
Specimen_001_J6_J06_184.fcs		9425
Specimen_001_J6_J06_184.fcs/mCherry	63.4	5975
Specimen_001_J7_J07_185.fcs		7969
Specimen_001_J7_J07_185.fcs/mCherry	51	4061
Specimen_001_J8_J08_186.fcs		8119
Specimen_001_J8_J08_186.fcs/mCherry	52.6	4271
Specimen_001_J9_J09_187.fcs		8775
Specimen_001_J9_J09_187.fcs/mCherry	68.7	6029
Specimen_001_J10_J10_188.fcs		9618
Specimen_001_J10_J10_188.fcs/mCherry	67.6	6497
Specimen_001_J11_J11_189.fcs		9032
Specimen_001_J11_J11_189.fcs/mCherry	71.1	6420
Specimen_001_J12_J12_190.fcs		10004
Specimen_001_J12_J12_190.fcs/mCherry	68.3	6835
Specimen_001_J13_J13_191.fcs		7915
Specimen_001_J13_J13_191.fcs/mCherry	72.6	5744
Specimen_001_J14_J14_192.fcs		9035
Specimen_001_J14_J14_192.fcs/mCherry	69	6233
Specimen_001_J15_J15_193.fcs		9028
Specimen_001_J15_J15_193.fcs/mCherry	70	6320
Specimen_001_J16_J16_194.fcs		8967
Specimen_001_J16_J16_194.fcs/mCherry	70.2	6295
Specimen_001_J17_J17_195.fcs		8343
Specimen_001_J17_J17_195.fcs/mCherry	55.4	4626
Specimen_001_J18_J18_196.fcs		8954
Specimen_001_J18_J18_196.fcs/mCherry	51.1	4576
Specimen_001_J19_J19_197.fcs		8682
Specimen_001_J19_J19_197.fcs/mCherry	68.6	5952
Specimen_001_J20_J20_198.fcs		9620
Specimen_001_J20_J20_198.fcs/mCherry	63.3	6094
Specimen_001_J21_J21_199.fcs		7844
Specimen_001_J21_J21_199.fcs/mCherry	88.9	6977
Specimen_001_J22_J22_200.fcs		8557
Specimen_001_J22_J22_200.fcs/mCherry	86.8	7428
Specimen_001_K3_K03_201.fcs		4040
Specimen_001_K3_K03_201.fcs/mCherry	90.2	3645
Specimen_001_K4_K04_202.fcs		2671
Specimen_001_K4_K04_202.fcs/mCherry	90.1	2407
Specimen_001_K5_K05_203.fcs		3684
Specimen_001_K5_K05_203.fcs/mCherry	40.8	1503
Specimen_001_K6_K06_204.fcs		3819
Specimen_001_K6_K06_204.fcs/mCherry	37.7	1440
Specimen_001_K7_K07_205.fcs		4861
Specimen_001_K7_K07_205.fcs/mCherry	58	2820
Specimen_001_K8_K08_206.fcs		3718
Specimen_001_K8_K08_206.fcs/mCherry	46.8	1740
Specimen_001_K9_K09_207.fcs		4201
Specimen_001_K9_K09_207.fcs/mCherry	46.8	1967
Specimen_001_K10_K10_208.fcs		4019
Specimen_001_K10_K10_208.fcs/mCherry	36.8	1479
Specimen_001_K11_K11_209.fcs		3911
Specimen_001_K11_K11_209.fcs/mCherry	49.7	1944
Specimen_001_K12_K12_210.fcs		3623
Specimen_001_K12_K12_210.fcs/mCherry	40.6	1472
Specimen_001_K13_K13_211.fcs		4051
Specimen_001_K13_K13_211.fcs/mCherry	50.6	2049
Specimen_001_K14_K14_212.fcs		3888
Specimen_001_K14_K14_212.fcs/mCherry	41.9	1628
Specimen_001_K15_K15_213.fcs		4523
Specimen_001_K15_K15_213.fcs/mCherry	43.5	1968
Specimen_001_K16_K16_214.fcs		3202
Specimen_001_K16_K16_214.fcs/mCherry	37.1	1189
Specimen_001_K17_K17_215.fcs		4073
Specimen_001_K17_K17_215.fcs/mCherry	56.7	2311
Specimen_001_K18_K18_216.fcs		3712
Specimen_001_K18_K18_216.fcs/mCherry	51.2	1900
Specimen_001_K19_K19_217.fcs		4488
Specimen_001_K19_K19_217.fcs/mCherry	40.6	1821
Specimen_001_K20_K20_218.fcs		4218
Specimen_001_K20_K20_218.fcs/mCherry	35.4	1493
Specimen_001_K21_K21_219.fcs		3317
Specimen_001_K21_K21_219.fcs/mCherry	90.3	2994
Specimen_001_K22_K22_220.fcs		2400
Specimen_001_K22_K22_220.fcs/mCherry	89.5	2148
Specimen_001_L3_L03_221.fcs		9880
Specimen_001_L3_L03_221.fcs/mCherry	84.6	8360
Specimen_001_L4_L04_222.fcs		9614
Specimen_001_L4_L04_222.fcs/mCherry	79.1	7608
Specimen_001_L5_L05_223.fcs		8645
Specimen_001_L5_L05_223.fcs/mCherry	55.4	4793
Specimen_001_L6_L06_224.fcs		9156
Specimen_001_L6_L06_224.fcs/mCherry	52.6	4819
Specimen_001_L7_L07_225.fcs		8499
Specimen_001_L7_L07_225.fcs/mCherry	77.1	6554
Specimen_001_L8_L08_226.fcs		9945
Specimen_001_L8_L08_226.fcs/mCherry	76.6	7619
Specimen_001_L9_L09_227.fcs		7935
Specimen_001_L9_L09_227.fcs/mCherry	65.4	5191
Specimen_001_L10_L10_228.fcs		8147
Specimen_001_L10_L10_228.fcs/mCherry	61.9	5046
Specimen_001_L11_L11_229.fcs		8612
Specimen_001_L11_L11_229.fcs/mCherry	57.8	4982
Specimen_001_L12_L12_230.fcs		7843
Specimen_001_L12_L12_230.fcs/mCherry	57.4	4503
Specimen_001_L13_L13_231.fcs		9023
Specimen_001_L13_L13_231.fcs/mCherry	57.5	5190
Specimen_001_L14_L14_232.fcs		9288
Specimen_001_L14_L14_232.fcs/mCherry	55.8	5187
Specimen_001_L15_L15_233.fcs		7712
Specimen_001_L15_L15_233.fcs/mCherry	64	4935
Specimen_001_L16_L16_234.fcs		8673
Specimen_001_L16_L16_234.fcs/mCherry	60.3	5228
Specimen_001_L17_L17_235.fcs		9073
Specimen_001_L17_L17_235.fcs/mCherry	78.5	7121
Specimen_001_L18_L18_236.fcs		10525
Specimen_001_L18_L18_236.fcs/mCherry	79	8311
Specimen_001_L19_L19_237.fcs		9223
Specimen_001_L19_L19_237.fcs/mCherry	58.1	5360
Specimen_001_L20_L20_238.fcs		10074
Specimen_001_L20_L20_238.fcs/mCherry	55	5539
Specimen_001_L21_L21_239.fcs		10201
Specimen_001_L21_L21_239.fcs/mCherry	82.9	8459
Specimen_001_L22_L22_240.fcs		8565
Specimen_001_L22_L22_240.fcs/mCherry	78.3	6704
Specimen_001_M3_M03_241.fcs		4903
Specimen_001_M3_M03_241.fcs/mCherry	65.7	3220
Specimen_001_M4_M04_242.fcs		4365
Specimen_001_M4_M04_242.fcs/mCherry	62.6	2733
Specimen_001_M5_M05_243.fcs		4182
Specimen_001_M5_M05_243.fcs/mCherry	78.8	3297
Specimen_001_M6_M06_244.fcs		3617
Specimen_001_M6_M06_244.fcs/mCherry	79.3	2869
Specimen_001_M7_M07_245.fcs		4755
Specimen_001_M7_M07_245.fcs/mCherry	45	2138
Specimen_001_M8_M08_246.fcs		4569
Specimen_001_M8_M08_246.fcs/mCherry	38.1	1742
Specimen_001_M9_M09_247.fcs		4202
Specimen_001_M9_M09_247.fcs/mCherry	51.2	2153
Specimen_001_M10_M10_248.fcs		3395
Specimen_001_M10_M10_248.fcs/mCherry	45	1528
Specimen_001_M11_M11_249.fcs		4793
Specimen_001_M11_M11_249.fcs/mCherry	48.7	2335
Specimen_001_M12_M12_250.fcs		4209
Specimen_001_M12_M12_250.fcs/mCherry	41.5	1746
Specimen_001_M13_M13_251.fcs		5029
Specimen_001_M13_M13_251.fcs/mCherry	46.4	2333
Specimen_001_M14_M14_252.fcs		4309
Specimen_001_M14_M14_252.fcs/mCherry	41.2	1775
Specimen_001_M15_M15_253.fcs		4305
Specimen_001_M15_M15_253.fcs/mCherry	53.9	2320
Specimen_001_M16_M16_254.fcs		3899
Specimen_001_M16_M16_254.fcs/mCherry	46.7	1822
Specimen_001_M17_M17_255.fcs		4634
Specimen_001_M17_M17_255.fcs/mCherry	42.1	1950
Specimen_001_M18_M18_256.fcs		3902
Specimen_001_M18_M18_256.fcs/mCherry	39.3	1535
Specimen_001_M19_M19_257.fcs		4394
Specimen_001_M19_M19_257.fcs/mCherry	80.9	3555
Specimen_001_M20_M20_258.fcs		3065
Specimen_001_M20_M20_258.fcs/mCherry	80.4	2464
Specimen_001_M21_M21_259.fcs		4853
Specimen_001_M21_M21_259.fcs/mCherry	67.3	3264
Specimen_001_M22_M22_260.fcs		4085
Specimen_001_M22_M22_260.fcs/mCherry	66.7	2725
Specimen_001_N3_N03_261.fcs		10264
Specimen_001_N3_N03_261.fcs/mCherry	72.8	7475
Specimen_001_N4_N04_262.fcs		9620
Specimen_001_N4_N04_262.fcs/mCherry	70.8	6815
Specimen_001_N5_N05_263.fcs		9468
Specimen_001_N5_N05_263.fcs/mCherry	72.6	6878
Specimen_001_N6_N06_264.fcs		8749
Specimen_001_N6_N06_264.fcs/mCherry	69.2	6058
Specimen_001_N7_N07_265.fcs		7697
