well_id_384,well_id_96,well_id_96_no0,plate_id,96_row,96_col,kk_strain_id,F1,parent,anc,env,kk_pop_id,kk_well_id,cells_t1,test_t1,cells_t2,test_t2
J08,E04,E4,plate4,E,04,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15480,13202,16684,14009
J09,E05,E5,plate3,E,05,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17716,13554,17716,10593
J10,E05,E5,plate4,E,05,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,16684,14219,166,113
J11,E06,E6,plate3,E,06,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,17114,14392,16856,13704
J12,E06,E6,plate4,E,06,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,11081,8650,10606,7882
J13,E07,E7,plate3,E,07,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,16426,13450,16878,13610
J14,E07,E7,plate4,E,07,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,14878,12541,15910,13144
J15,E08,E8,plate3,E,08,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16254,13295,16942,13656
J16,E08,E8,plate4,E,08,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16254,13728,15652,12686
J17,E09,E9,plate3,E,09,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,12556,10265,13330,10522
J18,E09,E9,plate4,E,09,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,13674,10021,15652,9014
J19,E10,E10,plate3,E,10,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,11238,9431,11335,9171
J20,E10,E10,plate4,E,10,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,13158,11262,12728,9249
J21,E11,E11,plate3,E,11,MATalpha,0,1,1,YPD,MATalpha,MATalpha,14190,10833,13846,8568
J22,E11,E11,plate4,E,11,MATalpha,0,1,1,YPD,MATalpha,MATalpha,14964,11767,15480,9672
J23,E12,E12,plate3,E,12,MATalpha,0,1,1,YPD,MATalpha,MATalpha,18060,13886,15222,8924
J24,E12,E12,plate4,E,12,MATalpha,0,1,1,YPD,MATalpha,MATalpha,16082,12536,17716,10329
K01,F01,F1,plate1,F,01,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,23908,16999,25000,12984
K02,F01,F1,plate2,F,01,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19780,10941,17888,6131
K03,F02,F2,plate1,F,02,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,20038,15553,23564,14753
K04,F02,F2,plate2,F,02,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,18060,14210,20210,15130
K05,F03,F3,plate1,F,03,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,20468,16442,21242,15358
K06,F03,F3,plate2,F,03,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16856,12493,16598,10040
K07,F04,F4,plate1,F,04,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,14792,11210,14190,9473
K08,F04,F4,plate2,F,04,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,17888,14665,19694,15679
K09,F05,F5,plate1,F,05,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16684,10340,15136,6611
K10,F05,F5,plate2,F,05,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19694,15715,19178,14166
K11,F06,F6,plate1,F,06,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19608,15757,18920,14033
K12,F06,F6,plate2,F,06,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15996,12212,16942,12051
K13,F07,F7,plate1,F,07,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,18662,12314,18490,8255
K14,F07,F7,plate2,F,07,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17974,14248,18060,13010
K15,F08,F8,plate1,F,08,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,18662,14694,18060,12749
K16,F08,F8,plate2,F,08,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18232,14924,17200,13684
K17,F09,F9,plate1,F,09,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15738,12229,17372,11860
K18,F09,F9,plate2,F,09,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,17716,15005,17974,14583
K19,F10,F10,plate1,F,10,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17200,13090,19436,13203
K20,F10,F10,plate2,F,10,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,17544,14452,18748,14775
K21,F11,F11,plate1,F,11,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,19436,13912,18490,11520
K22,F11,F11,plate2,F,11,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,17028,13507,17802,12686
K23,F12,F12,plate1,F,12,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,23650,16858,20812,12836
K24,F12,F12,plate2,F,12,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,17802,14557,20726,15052
L01,F01,F1,plate3,F,01,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,22274,17515,22016,15793
L02,F01,F1,plate4,F,01,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,17630,14318,21500,15623
L03,F02,F2,plate3,F,02,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,11085,6854,6488,1945
L04,F02,F2,plate4,F,02,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,16340,13777,18318,15070
L05,F03,F3,plate3,F,03,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16856,12673,19092,13648
L06,F03,F3,plate4,F,03,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,14964,12598,16426,13271
L07,F04,F4,plate3,F,04,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,14964,11824,16082,12437
L08,F04,F4,plate4,F,04,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15480,12942,17544,14377
L09,F05,F5,plate3,F,05,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,16856,12728,17372,10867
L10,F05,F5,plate4,F,05,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15136,12754,16856,14058
L11,F06,F6,plate3,F,06,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,16254,13620,17716,14538
L12,F06,F6,plate4,F,06,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,14447,11265,15136,9864
L13,F07,F7,plate3,F,07,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15480,13117,16856,13625
L14,F07,F7,plate4,F,07,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,13239,10831,11430,8853
L15,F08,F8,plate3,F,08,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,13244,10186,12898,9577
L16,F08,F8,plate4,F,08,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,15996,13043,15394,11748
L17,F09,F9,plate3,F,09,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16598,13252,18060,13534
L18,F09,F9,plate4,F,09,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,15566,13394,16340,13568
L19,F10,F10,plate3,F,10,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16082,13429,14362,12531
L20,F10,F10,plate4,F,10,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,14878,11651,14792,9816
L21,F11,F11,plate3,F,11,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,15480,12687,16856,12949
L22,F11,F11,plate4,F,11,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,83,74,160,129
L23,F12,F12,plate3,F,12,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,19264,15986,16942,12890
L24,F12,F12,plate4,F,12,G03_a1.1_B12_1,0,1,0,YPD,a1.1_B12,B12,94,77,130,104
M01,G01,G1,plate1,G,01,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,19866,5861,25000,994
M02,G01,G1,plate2,G,01,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,21844,16232,22446,14596
M03,G02,G2,plate1,G,02,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,21586,16469,22962,14106
M04,G02,G2,plate2,G,02,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,19866,14362,20038,11304
M05,G03,G3,plate1,G,03,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,21070,16815,19092,13133
M06,G03,G3,plate2,G,03,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,20726,16432,18675,13921
M07,G04,G4,plate1,G,04,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,15910,11011,15566,9404
M08,G04,G4,plate2,G,04,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,17028,12722,16684,11465
M09,G05,G5,plate1,G,05,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,19264,13192,18748,10109
M10,G05,G5,plate2,G,05,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16082,12393,16806,11588
M11,G06,G6,plate1,G,06,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,20812,16397,18834,12900
M12,G06,G6,plate2,G,06,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,16856,13172,16598,12185
M13,G07,G7,plate1,G,07,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19436,14819,18920,12710
M14,G07,G7,plate2,G,07,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17974,12440,16684,8576
M15,G08,G8,plate1,G,08,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15910,12320,18490,13242
M16,G08,G8,plate2,G,08,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18490,14594,17200,12721
M17,G09,G9,plate1,G,09,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15374,11067,20554,12289
M18,G09,G9,plate2,G,09,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18920,14930,17200,12559
M19,G10,G10,plate1,G,10,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17114,11945,16254,12039
M20,G10,G10,plate2,G,10,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,20812,16520,20554,15153
M21,G11,G11,plate1,G,11,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,17716,13280,21500,14196
M22,G11,G11,plate2,G,11,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,18146,14869,18576,13971
M23,G12,G12,plate1,G,12,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,21414,17225,21844,14947
M24,G12,G12,plate2,G,12,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,17974,15147,19952,15384
N01,G01,G1,plate3,G,01,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,19522,14044,21313,13810
N02,G01,G1,plate4,G,01,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18576,14745,19780,14498
N03,G02,G2,plate3,G,02,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16254,11251,18232,9609
N04,G02,G2,plate4,G,02,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15050,11804,16598,12200
N05,G03,G3,plate3,G,03,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,15996,11188,16082,8384
N06,G03,G3,plate4,G,03,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,14792,11680,15136,11392
N07,G04,G4,plate3,G,04,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,16254,11484,16512,10921
N08,G04,G4,plate4,G,04,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15996,12981,15996,12497
N09,G05,G5,plate3,G,05,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,13588,8716,14018,6934
N10,G05,G5,plate4,G,05,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15824,13076,15394,12095
N11,G06,G6,plate3,G,06,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,16426,13137,17716,13236
N12,G06,G6,plate4,G,06,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,15222,11622,14792,9449
N13,G07,G7,plate3,G,07,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,15996,13538,16426,13558
N14,G07,G7,plate4,G,07,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,17028,14107,182,155
N15,G08,G8,plate3,G,08,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,12202,9713,11316,8648
N16,G08,G8,plate4,G,08,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16512,13308,16082,12488
N17,G09,G9,plate3,G,09,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,13072,10130,12040,8665
N18,G09,G9,plate4,G,09,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,16942,13640,17114,12736
N19,G10,G10,plate3,G,10,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16512,7533,14104,1996
N20,G10,G10,plate4,G,10,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19178,16362,17974,14013
N21,G11,G11,plate3,G,11,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,16856,14291,16684,13460
N22,G11,G11,plate4,G,11,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,121,97,167,135
N23,G12,G12,plate3,G,12,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,20124,16993,16168,12751
N24,G12,G12,plate4,G,12,B04_a1.1_A02_1,0,1,0,YPD,a1.1_A02,A02,16598,14724,18834,15245
O01,H01,H1,plate1,H,01,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,21500,13359,25000,9707
O02,H01,H1,plate2,H,01,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,25000,16417,25000,12710
O03,H02,H2,plate1,H,02,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,22876,16872,18404,17346
O04,H02,H2,plate2,H,02,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,20812,14139,18404,10722
O05,H03,H3,plate1,H,03,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,22532,17217,20984,14230
O06,H03,H3,plate2,H,03,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,16942,12403,15222,9587
O07,H04,H4,plate1,H,04,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,21328,16614,21156,14475
O08,H04,H4,plate2,H,04,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,20210,14000,17802,9784
O09,H05,H5,plate1,H,05,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,18490,12460,16340,9033
O10,H05,H5,plate2,H,05,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,23564,18685,22618,16311
O11,H06,H6,plate1,H,06,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,22446,17347,23478,15993
O12,H06,H6,plate2,H,06,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,18232,13527,19092,12778
O13,H07,H7,plate1,H,07,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,24166,17146,25000,14077
O14,H07,H7,plate2,H,07,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,23650,16175,19952,11540
O15,H08,H8,plate1,H,08,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,22876,17141,25000,15336
O16,H08,H8,plate2,H,08,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,23994,18084,21070,13915
O17,H09,H9,plate1,H,09,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,24080,16537,25000,13216
O18,H09,H9,plate2,H,09,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,22532,17370,21328,14780
O19,H10,H10,plate1,H,10,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,24854,16218,25000,12838
O20,H10,H10,plate2,H,10,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,21930,17438,21930,15837
O21,H11,H11,plate1,H,11,BLANK,0,1,0,YPD,BLANK,BLANK,21500,482,25000,368
O22,H11,H11,plate2,H,11,BLANK,0,1,0,YPD,BLANK,BLANK,17031,374,17630,309
O23,H12,H12,plate1,H,12,BLANK,0,1,0,YPD,BLANK,BLANK,23134,283,25000,216
O24,H12,H12,plate2,H,12,BLANK,0,1,0,YPD,BLANK,BLANK,20554,381,20984,296
P01,H01,H1,plate3,H,01,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,19694,12738,24768,12583
P02,H01,H1,plate4,H,01,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,19178,15672,22016,16467
P03,H02,H2,plate3,H,02,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,18232,12564,21328,10652
P04,H02,H2,plate4,H,02,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,16168,12599,20124,14792
P05,H03,H3,plate3,H,03,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,17974,13402,19264,13084
P06,H03,H3,plate4,H,03,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,15738,12000,18834,13162
P07,H04,H4,plate3,H,04,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,17974,13605,18060,12409
P08,H04,H4,plate4,H,04,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18060,15106,19780,15558
P09,H05,H5,plate3,H,05,B04_a1.1_A02_1,1,0,0,YPD,a1.1_A02,A02,14878,11695,16684,12639
P10,H05,H5,plate4,H,05,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,16340,13576,18318,14129
P11,H06,H6,plate3,H,06,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,18146,14481,18318,13848
P12,H06,H6,plate4,H,06,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,17200,14574,18662,14779
P13,H07,H7,plate3,H,07,A04_a3_G12_1,1,0,0,YPD,a3_G12,G12,20554,16481,19178,14537
P14,H07,H7,plate4,H,07,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,17630,15000,19436,15448
P15,H08,H8,plate3,H,08,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,21930,17804,17888,13638
P16,H08,H8,plate4,H,08,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,19006,14617,18834,12975
P17,H09,H9,plate3,H,09,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,15652,11024,14104,8820
P18,H09,H9,plate4,H,09,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,18576,15581,18920,14376
P19,H10,H10,plate3,H,10,A06_a3_H07_1,1,0,0,YPD,a3_H07,H07,15308,11288,14448,9503
P20,H10,H10,plate4,H,10,G03_a1.1_B12_1,1,0,0,YPD,a1.1_B12,B12,17630,13805,19952,14305
P21,H11,H11,plate3,H,11,BLANK,0,1,0,YPD,BLANK,BLANK,19006,352,14706,511
P22,H11,H11,plate4,H,11,BLANK,0,1,0,YPD,BLANK,BLANK,14018,269,15308,310
P23,H12,H12,plate3,H,12,BLANK,0,1,0,YPD,BLANK,BLANK,20210,231,16340,326
P24,H12,H12,plate4,H,12,BLANK,0,1,0,YPD,BLANK,BLANK,15738,243,19608,230
